horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
3,fixed,0.05,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,9,0.004098360655737705,1.0,0.5767921556673271,0.007476998201878033,0.004108309111033689,0.01699498829891639,0.04603607307275897,-0.027729018252238606,-0.01479617019183819,2.218181818181818,1.6636363636363636,0.0011235537360136212,0.01225122415635006,non_monotonic
3,fixed,0.08,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.04603607307275897,-0.027729018252238606,-0.01479617019183819,,,0.0011235537360136212,0.01225122415635006,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.04603607307275897,-0.027729018252238606,-0.01479617019183819,,,0.0011235537360136212,0.01225122415635006,insufficient_unique_scores
5,fixed,0.03,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,116,0.052823315118397086,1.0,0.5816644562334218,0.08174651779278372,0.05187054781307784,0.06327790634454429,0.00031487241730992696,0.09581667208317218,-0.06328800177453012,1.9791536050156737,1.8070532915360502,-0.0035172518576602205,0.020389251151975922,non_monotonic
5,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,17,0.007741347905282332,1.0,0.6745403989957617,0.015776733406285586,0.007668770989813895,0.052991645426731966,0.00031487241730992696,0.09581667208317218,-0.06328800177453012,1.7614973262032083,2.055080213903743,-0.0035172518576602205,0.020389251151975922,non_monotonic
5,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.00031487241730992696,0.09581667208317218,-0.06328800177453012,,,-0.0035172518576602205,0.020389251151975922,insufficient_unique_scores
5,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,0,0.0,1.0,,,9.158767469681604e-05,,0.00031487241730992696,0.09581667208317218,-0.06328800177453012,,,-0.0035172518576602205,0.020389251151975922,insufficient_unique_scores
10,fixed,0.03,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,249,0.1133879781420765,1.0,0.38896417720187376,0.09999805471694413,0.1115459704498641,-0.12195626886253103,0.08600882874550572,-0.1463535579719703,0.21595287894680204,0.9621029572836801,0.9821467688937568,-0.004648319768484776,0.027172679128856493,non_monotonic
10,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,73,0.033242258652094715,1.0,0.39045935255744324,0.026245409206231217,0.03276737872252032,-0.06802524197243516,0.08600882874550572,-0.1463535579719703,0.21595287894680204,0.5469489414694895,0.6153175591531757,-0.004648319768484776,0.027172679128856493,non_monotonic
10,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,12,0.00546448087431694,1.0,0.3599282661782662,0.004396285185803346,0.00546592806011684,-0.03577056575469821,0.08600882874550572,-0.1463535579719703,0.21595287894680204,0.0,0.4159090909090909,-0.004648319768484776,0.027172679128856493,non_monotonic
10,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.44760820045558086,0.0008237232289950577,0.0005387475092351361,-0.0038720320433625424,0.08600882874550572,-0.1463535579719703,0.21595287894680204,0.0,0.0,-0.004648319768484776,0.027172679128856493,non_monotonic
20,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_20,2196,2196,463,0.21083788706739526,1.0,0.37541797579448116,0.17785561312490367,0.20734809712179642,-0.17603682397507206,0.14933998736864487,-0.23763726436312596,0.368677891401783,0.8192420969958767,0.9270371097584921,-0.00921827964341516,0.04673419679307713,non_monotonic
20,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,242,0.11020036429872496,1.0,0.3551974335332482,0.08427596406154053,0.10848172724974778,-0.15707410240600464,0.14933998736864487,-0.23763726436312596,0.368677891401783,0.4949661908339594,0.6805785123966942,-0.00921827964341516,0.04673419679307713,non_monotonic
20,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,84,0.03825136612021858,1.0,0.34485479797979796,0.027674238076756355,0.0377193453599635,-0.1030821133819216,0.14933998736864487,-0.23763726436312596,0.368677891401783,0.3564935064935065,0.5941558441558441,-0.00921827964341516,0.04673419679307713,non_monotonic
20,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_20,2196,2196,36,0.01639344262295082,1.0,0.37480066872427986,0.013798447221859923,0.016204208611302777,-0.055072970233595774,0.14933998736864487,-0.23763726436312596,0.368677891401783,0.8318181818181818,0.8318181818181818,-0.00921827964341516,0.04673419679307713,non_monotonic
1,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.48411612707098345,0.010367944440462797,0.008640719248275992,-0.005112486992979318,-0.029917060552342032,0.04643267766278102,-0.029917060552342032,1.1716686674669867,1.1746652625244474,0.00374336381827175,0.005157544540538179,non_monotonic
1,fixed,0.05,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.8380317785750897,0.0031545741324921135,0.0005920731518519093,0.026497019897545604,-0.029917060552342032,0.04643267766278102,-0.029917060552342032,0.0,4.9923273657289,0.00374336381827175,0.005157544540538179,non_monotonic
1,fixed,0.08,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.029917060552342032,0.04643267766278102,-0.029917060552342032,,,0.00374336381827175,0.005157544540538179,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.029917060552342032,0.04643267766278102,-0.029917060552342032,,,0.00374336381827175,0.005157544540538179,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.6006304511787116,0.09887805234144285,0.04175309590504841,0.07033702307726886,-0.07204341377988514,0.07909338708240995,-0.064243161196384,2.639783624293091,2.1051982867531507,-0.004439739271927171,0.014354186524821086,non_monotonic
3,fixed,0.05,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.5668782524160805,0.017904076306431038,0.004609084305301122,0.015694715146178234,-0.07204341377988514,0.07909338708240995,-0.064243161196384,2.2131519274376417,1.6641091219096336,-0.004439739271927171,0.014354186524821086,non_monotonic
3,fixed,0.08,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.07204341377988514,0.07909338708240995,-0.064243161196384,,,-0.004439739271927171,0.014354186524821086,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.07204341377988514,0.07909338708240995,-0.064243161196384,,,-0.004439739271927171,0.014354186524821086,insufficient_unique_scores
5,fixed,0.03,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.6150397456279809,0.12178991288818941,0.051279674725666906,0.08868388895894426,-0.07899543447951687,0.10862863652868648,-0.03382591130192938,2.4409763905562225,2.0556642094177824,-0.0064284223420802596,0.019085979191399965,non_monotonic
5,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.6816537467700259,0.028609826506592877,0.008614603918928852,0.058468260337890744,-0.07899543447951687,0.10862863652868648,-0.03382591130192938,1.7575030012004802,2.0556642094177824,-0.0064284223420802596,0.019085979191399965,non_monotonic
5,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.07899543447951687,0.10862863652868648,-0.03382591130192938,,,-0.0064284223420802596,0.019085979191399965,insufficient_unique_scores
5,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,0,0.0,0.8888888888888888,,,9.128593717836221e-05,,-0.07899543447951687,0.10862863652868648,-0.03382591130192938,,,-0.0064284223420802596,0.019085979191399965,insufficient_unique_scores
10,fixed,0.03,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.49951991482841307,0.14581969761160427,0.11771032605734572,-0.0005401926456072544,-0.04641204085989754,-0.018159184895647777,0.0869516011512238,1.234257805686377,1.194745010601788,-0.009518289618934837,0.02949078977416764,non_monotonic
10,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.5576487055924529,0.049172607353340156,0.03676152631023541,0.037890056001257104,-0.04641204085989754,-0.018159184895647777,0.0869516011512238,1.2278445624825274,1.2309848299057562,-0.009518289618934837,0.02949078977416764,non_monotonic
10,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.573840206185567,0.011205764025313853,0.00611898717458535,0.01999379594310536,-0.04641204085989754,-0.018159184895647777,0.0869516011512238,2.489795918367347,1.6641091219096336,-0.009518289618934837,0.02949078977416764,non_monotonic
10,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.9231163505894413,0.006622516556291391,0.0005911507244058446,0.03316647448889143,-0.04641204085989754,-0.018159184895647777,0.0869516011512238,9.959183673469386,4.9923273657289,-0.009518289618934837,0.02949078977416764,pass
20,fixed,0.03,diagnostic_only,realized_volatility,rolling_downside_vol_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.49223727188277244,0.2400076232815767,0.22231427330140988,-0.011254464889683062,-0.021797616237077107,-0.06307118419692766,0.17735069984946725,1.0590082186720842,1.1181909710569258,-0.017008754558835958,0.05720090446999828,non_monotonic
20,fixed,0.05,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.48827881619937696,0.12718409676518677,0.12078281405577035,-0.013333367328673115,-0.021797616237077107,-0.06307118419692766,0.17735069984946725,0.7884353741496598,0.99846547314578,-0.017008754558835958,0.05720090446999828,non_monotonic
20,fixed,0.08,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.5605434893443458,0.0535427727638699,0.042292723314644315,0.04256046781636398,-0.021797616237077107,-0.06307118419692766,0.17735069984946725,1.0670553935860059,1.3669467787114846,-0.017008754558835958,0.05720090446999828,non_monotonic
20,fixed,0.1,eligible,realized_volatility,rolling_downside_vol_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.6561412665274878,0.035798055259497245,0.018149498786066785,0.07277422132269358,-0.021797616237077107,-0.06307118419692766,0.17735069984946725,1.6598639455782314,1.9414606422279057,-0.017008754558835958,0.05720090446999828,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,17,0.007741347905282332,1.0,0.7201630537483465,0.060606454402776615,0.007825856711245749,0.0668429869428552,0.10738516389332152,-0.0009749153998171893,0.10738516389332152,5.284491978609625,2.935828877005348,0.008786675970372375,0.005488201233185618,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.9799544419134396,0.022222222222222223,0.0009184138346588428,0.03547117785883847,0.10738516389332152,-0.0009749153998171893,0.10738516389332152,9.98181818181818,4.99090909090909,0.008786675970372375,0.005488201233185618,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.10738516389332152,-0.0009749153998171893,0.10738516389332152,,,0.008786675970372375,0.005488201233185618,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.10738516389332152,-0.0009749153998171893,0.10738516389332152,,,0.008786675970372375,0.005488201233185618,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,89,0.04052823315118397,1.0,0.6002037083451097,0.1285943805609462,0.039085243265702056,0.06844936091127125,0.03317962205737689,0.10662199897499158,0.1524038431439378,2.80388151174668,1.5140960163432073,-5.105003138251624e-05,0.016225021319938564,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,9,0.004098360655737705,1.0,0.6709851140578164,0.2539961584728358,0.0043710262058260264,0.03784097178870006,0.03317962205737689,0.10662199897499158,0.1524038431439378,4.436363636363636,2.218181818181818,-5.105003138251624e-05,0.016225021319938564,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.03317962205737689,0.10662199897499158,0.1524038431439378,,,-5.105003138251624e-05,0.016225021319938564,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.03317962205737689,0.10662199897499158,0.1524038431439378,,,-5.105003138251624e-05,0.016225021319938564,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,parkinson_vol_20,2196,2196,116,0.052823315118397086,1.0,0.5826425729442971,0.15095460885235185,0.05083339210456819,0.06403579773161934,0.012571793255367841,0.21242264652755524,0.23462342170815273,2.667554858934169,1.4198275862068965,-0.00375544289891049,0.023964134770420805,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,parkinson_vol_20,2196,2196,17,0.007741347905282332,1.0,0.7021029614232108,0.17402194411159572,0.007822308008360318,0.06135982119400227,0.012571793255367841,0.21242264652755524,0.23462342170815273,4.110160427807486,2.055080213903743,-0.00375544289891049,0.023964134770420805,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.012571793255367841,0.21242264652755524,0.23462342170815273,,,-0.00375544289891049,0.023964134770420805,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,parkinson_vol_20,2196,2196,0,0.0,1.0,,,0.0004921251748920308,,0.012571793255367841,0.21242264652755524,0.23462342170815273,,,-0.00375544289891049,0.023964134770420805,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,parkinson_vol_20,2196,2196,249,0.1133879781420765,1.0,0.4960159074923216,0.15621696821779832,0.10889159089302013,-0.0043759302952397815,0.04729189350398543,0.2283292121920341,0.2393000924207595,1.403066812705367,1.1024096385542168,-0.006091121715133122,0.037167431831516294,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,parkinson_vol_20,2196,2196,73,0.033242258652094715,1.0,0.5808399847721304,0.11684415695852698,0.03216444375947056,0.05020199573264388,0.04729189350398543,0.2283292121920341,0.2393000924207595,1.7775840597758408,1.504109589041096,-0.006091121715133122,0.037167431831516294,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,parkinson_vol_20,2196,2196,12,0.00546448087431694,1.0,0.5816544566544567,0.020683660227682546,0.0056988270142570695,0.02085235767143557,0.04729189350398543,0.2283292121920341,0.2393000924207595,1.6636363636363636,1.6636363636363636,-0.006091121715133122,0.037167431831516294,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,parkinson_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.6082004555808656,0.0011614401858304297,0.0009271701914272206,0.007996587319861546,0.04729189350398543,0.2283292121920341,0.2393000924207595,0.0,0.0,-0.006091121715133122,0.037167431831516294,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_20,2196,2196,463,0.21083788706739526,1.0,0.5181753261239389,0.2575107996849942,0.2020295108043113,0.025682087504962973,0.04248666216820633,0.17138442556464797,0.19192531751303962,1.3150991557039073,1.2396426467700765,-0.01930427805097159,0.07776130050565933,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,parkinson_vol_20,2196,2196,242,0.11020036429872496,1.0,0.5664159976991465,0.19495769472236643,0.10565795075595238,0.07204452725735379,0.04248666216820633,0.17138442556464797,0.19192531751303962,1.8973703981968444,1.6086401202103682,-0.01930427805097159,0.07776130050565933,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,parkinson_vol_20,2196,2196,84,0.03825136612021858,1.0,0.626206259018759,0.14540649330574476,0.036879454974488524,0.08385439422559059,0.04248666216820633,0.17138442556464797,0.19192531751303962,2.851948051948052,2.0795454545454546,-0.01930427805097159,0.07776130050565933,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,parkinson_vol_20,2196,2196,36,0.01639344262295082,1.0,0.7074331275720165,0.2043663403008169,0.016015328827757497,0.09124615517270879,0.04248666216820633,0.17138442556464797,0.19192531751303962,4.436363636363636,2.7727272727272725,-0.01930427805097159,0.07776130050565933,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.7196534427724578,0.05416474241214966,0.00874259211348162,0.07069909046463552,0.04494340200981306,0.04666769791589486,0.04494340200981306,4.686674669867947,2.936663156311118,0.007099101461374438,0.005951050655330059,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.9825730394669401,0.02857142857142857,0.0009637127126523346,0.03782705721537405,0.04494340200981306,0.04666769791589486,0.04494340200981306,9.959183673469386,4.9923273657289,0.007099101461374438,0.005951050655330059,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,0.04494340200981306,0.04666769791589486,0.04494340200981306,,,0.007099101461374438,0.005951050655330059,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,0.04494340200981306,0.04666769791589486,0.04494340200981306,,,0.007099101461374438,0.005951050655330059,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,83,0.04252049180327869,0.8888888888888888,0.628497940397223,0.139695640826089,0.040960886186906874,0.08981538384489535,-0.032939130463627384,0.13709820439849926,0.12278288737099402,2.759773789033686,1.624010106923859,-0.0018329308066231415,0.016509035398442087,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,9,0.004610655737704918,0.8888888888888888,0.6777606221764739,0.2758757386448607,0.004850933918972896,0.0417161368378752,-0.032939130463627384,0.13709820439849926,0.12278288737099402,4.426303854875283,2.218812162546178,-0.0018329308066231415,0.016509035398442087,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,-0.032939130463627384,0.13709820439849926,0.12278288737099402,,,-0.0018329308066231415,0.016509035398442087,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,-0.032939130463627384,0.13709820439849926,0.12278288737099402,,,-0.0018329308066231415,0.016509035398442087,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,parkinson_vol_60,2196,1952,102,0.05225409836065574,0.8888888888888888,0.6275463698993111,0.16649116475844747,0.05023033307123405,0.0983252183279837,-0.04307818149378878,0.223593588865434,0.24312880254869623,2.733893557422969,1.6641091219096333,-0.004693260171588797,0.023447486509820172,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,parkinson_vol_60,2196,1952,17,0.008709016393442622,0.8888888888888888,0.7111111111111111,0.19568070952796782,0.008733625946823973,0.0679495998521433,-0.04307818149378878,0.223593588865434,0.24312880254869623,4.100840336134454,2.3493305250488947,-0.004693260171588797,0.023447486509820172,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,-0.04307818149378878,0.223593588865434,0.24312880254869623,,,-0.004693260171588797,0.023447486509820172,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,parkinson_vol_60,2196,1952,0,0.0,0.8888888888888888,,,0.00048413797041467114,,-0.04307818149378878,0.223593588865434,0.24312880254869623,,,-0.004693260171588797,0.023447486509820172,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,parkinson_vol_60,2196,1952,234,0.11987704918032786,0.8888888888888888,0.5108081350805449,0.16627668694818232,0.11508369171876763,0.012161331840225496,-0.0029518354039250864,0.2430719788161546,0.21662183610259161,1.3619396476539334,1.194745010601788,-0.007314940475512159,0.038056112950434325,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,parkinson_vol_60,2196,1952,73,0.03739754098360656,0.8888888888888888,0.5817142607186859,0.11887698555825463,0.036136280660274515,0.0537073275611875,-0.0029518354039250864,0.2430719788161546,0.21662183610259161,1.773553256919206,1.572925060435133,-0.007314940475512159,0.038056112950434325,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,parkinson_vol_60,2196,1952,12,0.006147540983606557,0.8888888888888888,0.5740120274914089,0.015867225810781798,0.006347600188676684,0.020040320191954935,-0.0029518354039250864,0.2430719788161546,0.21662183610259161,1.6598639455782311,1.6641091219096336,-0.007314940475512159,0.038056112950434325,non_monotonic
10,fixed,0.1,eligible,range_based_volatility,parkinson_vol_60,2196,1952,1,0.0005122950819672131,0.8888888888888888,0.6119938493080471,0.0013192612137203166,0.0009737216759957293,0.008778770049452184,-0.0029518354039250864,0.2430719788161546,0.21662183610259161,0.0,0.0,-0.007314940475512159,0.038056112950434325,non_monotonic
20,fixed,0.03,diagnostic_only,range_based_volatility,parkinson_vol_60,2196,1952,442,0.22643442622950818,0.8888888888888888,0.5290881304126337,0.2756495593801843,0.2169602446845078,0.04217220254165354,0.0015175038809679792,0.2022515512540243,0.16546705250405994,1.30686120602087,1.2311395539919687,-0.021402270977613855,0.08129543959080991,non_monotonic
20,fixed,0.05,eligible,range_based_volatility,parkinson_vol_60,2196,1952,240,0.12295081967213115,0.8888888888888888,0.5673602998442367,0.2027407490438686,0.1178782695763921,0.07662533379478526,0.0015175038809679792,0.2022515512540243,0.16546705250405994,1.7843537414965986,1.6225063938618924,-0.021402270977613855,0.08129543959080991,non_monotonic
20,fixed,0.08,eligible,range_based_volatility,parkinson_vol_60,2196,1952,84,0.0430327868852459,0.8888888888888888,0.6269246456612624,0.1444801353459014,0.041447458848782086,0.08922466074007421,0.0015175038809679792,0.2022515512540243,0.16546705250405994,2.608357628765792,2.139568871026672,-0.021402270977613855,0.08129543959080991,non_monotonic
20,fixed,0.1,eligible,range_based_volatility,parkinson_vol_60,2196,1952,36,0.018442622950819672,0.8888888888888888,0.7094061702621202,0.1921829133107657,0.01796391599029957,0.0975998934805001,0.0015175038809679792,0.2022515512540243,0.16546705250405994,4.149659863945579,2.7735152031827224,-0.021402270977613855,0.08129543959080991,non_monotonic
1,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,17,0.007741347905282332,1.0,0.7090678400777475,0.06938177804706341,0.007886956632274273,0.06347440529445676,0.11145633452399928,-0.005362675360705168,0.11145633452399928,5.284491978609625,2.935828877005348,0.009292032149258013,0.005367168374698826,non_monotonic
1,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,1,0.0004553734061930783,1.0,0.9676537585421412,0.013888888888888888,0.0010119396242982148,0.03456209214247527,0.11145633452399928,-0.005362675360705168,0.11145633452399928,9.98181818181818,4.99090909090909,0.009292032149258013,0.005367168374698826,pass
1,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.11145633452399928,-0.005362675360705168,0.11145633452399928,,,0.009292032149258013,0.005367168374698826,insufficient_unique_scores
1,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.11145633452399928,-0.005362675360705168,0.11145633452399928,,,0.009292032149258013,0.005367168374698826,insufficient_unique_scores
3,fixed,0.03,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,89,0.04052823315118397,1.0,0.5897463244508674,0.12232373073472429,0.03901693664326944,0.06130590029303316,0.041186852001782286,0.09516025185916276,0.16245701758764966,2.80388151174668,1.5701736465781408,0.0006706534680652676,0.01591715530284365,non_monotonic
3,fixed,0.05,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,9,0.004098360655737705,1.0,0.6535081034395164,0.21299696572884763,0.004449732971631661,0.03397310838198105,0.041186852001782286,0.09516025185916276,0.16245701758764966,4.436363636363636,2.218181818181818,0.0006706534680652676,0.01591715530284365,non_monotonic
3,fixed,0.08,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.041186852001782286,0.09516025185916276,0.16245701758764966,,,0.0006706534680652676,0.01591715530284365,insufficient_unique_scores
3,fixed,0.1,diagnostic_only,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.041186852001782286,0.09516025185916276,0.16245701758764966,,,0.0006706534680652676,0.01591715530284365,insufficient_unique_scores
5,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,116,0.052823315118397086,1.0,0.5716387599469496,0.13816299472673904,0.05072203669308293,0.05550946658931996,0.021666342049818377,0.19875429713874043,0.24377748651874082,2.581504702194357,1.4628526645768025,-0.0029531463163608267,0.023599944429695482,non_monotonic
5,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,17,0.007741347905282332,1.0,0.6807224036930054,0.13999162063626377,0.007887367415147966,0.05486853976935125,0.021666342049818377,0.19875429713874043,0.24377748651874082,4.110160427807486,2.055080213903743,-0.0029531463163608267,0.023599944429695482,non_monotonic
5,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.021666342049818377,0.19875429713874043,0.24377748651874082,,,-0.0029531463163608267,0.023599944429695482,insufficient_unique_scores
5,fixed,0.1,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,0,0.0,1.0,,,0.0005875771417903886,,0.021666342049818377,0.19875429713874043,0.24377748651874082,,,-0.0029531463163608267,0.023599944429695482,insufficient_unique_scores
10,fixed,0.03,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,249,0.1133879781420765,1.0,0.48437200264849845,0.1473600067557502,0.10857289062355444,-0.01716501987154243,0.05984936044531892,0.20930172552919157,0.2540843397234666,1.3629791894852135,1.1024096385542168,-0.00517791507442398,0.03625897462226617,non_monotonic
10,fixed,0.05,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,73,0.033242258652094715,1.0,0.5588950761070854,0.10832075929170558,0.03214051422554432,0.03657410831701378,0.05984936044531892,0.20930172552919157,0.2540843397234666,1.7775840597758408,1.4357409713574099,-0.00517791507442398,0.03625897462226617,non_monotonic
10,fixed,0.08,eligible,range_based_volatility,garman_klass_vol_20,2196,2196,12,0.00546448087431694,1.0,0.5539148351648352,0.01974951017090325,0.005776243455741235,0.013768402518569372,0.05984936044531892,0.20930172552919157,0.2540843397234666,1.6636363636363636,1.6636363636363636,-0.00517791507442398,0.03625897462226617,non_monotonic
