fold_id,asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,cluster_type,metric_name,cluster_count,min_cluster_size,max_cluster_size,clustered_metric_mean,clustered_metric_std,bootstrap_or_cluster_se_rows,confidence_interval_low,confidence_interval_high,uncertainty_status
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.25077535754333763,0.02357990883446598,0.0020923785595701916,0.24667429556658005,0.2548764195200952,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.25077535754333763,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.25077535754333763,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.2635095248628965,0.030292989905336878,0.002720390800621037,0.25817755889367927,0.2688414908321138,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.26350952486289647,0.06933189881048006,0.00615221117196588,0.25145119096584334,0.2755678587599496,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.26350952486289647,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.26350952486289647,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.2647807758640688,0.03138421552538293,0.0028183857541549,0.25925673978592517,0.2703048119422124,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.2647807758640688,0.06850357656551645,0.006078709458369617,0.25286650532566435,0.2766950464024732,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.26478077586406884,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.26478077586406884,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.25757170822872744,0.039822420742849196,0.003576158952478368,0.25056243668186984,0.26458097977558503,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.25757170822872744,0.022358621352566513,0.001984006819877001,0.2536830548617685,0.26146036159568636,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.2575717082287274,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.2575717082287274,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.20130752901871596,0.06014615802472097,0.005401284438890071,0.1907210115184914,0.2118940465189405,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.20130752901871596,0.12256881074528485,0.010876223206622022,0.1799901315337368,0.22262492650369511,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.20130752901871596,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.20130752901871596,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.20279109476205126,0.06126870609672949,0.005502092231646403,0.19200699398802432,0.2135751955360782,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.20279109476205126,0.1215014805986336,0.010781512971289318,0.18165932933832418,0.22392286018577834,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.2027910947620513,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.2027910947620513,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2542292131614973,0.08242736997184108,0.007402196339532617,0.2397209083360134,0.26873751798698126,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.25422921316149727,0.030443629521140974,0.002701435282583701,0.24893440000763323,0.2595240263153613,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.25422921316149727,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.25422921316149727,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.06755062055217255,0.05576142970786747,0.005007524212063158,0.057735873096528764,0.07736536800781633,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.06755062055217255,0.07672164523057685,0.0068079451308466115,0.054207048095713195,0.0808941930086319,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.06755062055217255,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.06755062055217255,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.07032840766963695,0.06184385782289741,0.005553742381391208,0.05944307260211018,0.08121374273716372,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.07032840766963695,0.07331744015817736,0.006505870777808507,0.05757690094513228,0.08307991439414163,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.07032840766963695,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.07032840766963695,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.23898168327713995,0.09794702247830787,0.008795902277419899,0.22174171481339694,0.25622165174088296,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.23898168327713995,0.03706282007400086,0.0032887934649982876,0.2325356480857433,0.2454277184685366,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.23898168327714,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.23898168327714,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.026670046527191193,0.03571763637743283,0.0032075384346256734,0.020383271195324872,0.03295682185905751,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.026670046527191196,0.044140003074549225,0.003916791905384853,0.018993134392636883,0.03434695866174551,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.026670046527191196,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.026670046527191196,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.026119513971213325,0.033716493613360064,0.003027830509355681,0.02018496617287619,0.03205406176955046,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.026119513971213315,0.04210618776438149,0.003736319979942104,0.01879632681052679,0.03344270113189984,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.026119513971213322,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.026119513971213322,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.24631032746822631,0.019333288452370492,0.001736180555829381,0.24290741357880072,0.2497132413576519,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.2463103274682263,0.025090075888728323,0.0022263842161607365,0.24194661440455123,0.25067404053190134,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.24631032746822631,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.24631032746822631,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.2641908467463944,0.025939316626079054,0.0023294193984975363,0.25962518472533924,0.2687565087674496,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.2641908467463944,0.026444913293843464,0.002346606595223672,0.25959149781975605,0.2687901956730328,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.26419084674639437,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.26419084674639437,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.26456326508165484,0.02742619403796234,0.0024629449318165795,0.2597358930152944,0.2693906371480153,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.2645632650816548,0.027312422639429082,0.002423585601702143,0.2598130373023186,0.269313492860991,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.26456326508165484,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.26456326508165484,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.25831821050389203,0.025696015603233802,0.002307570321651764,0.2537953726734546,0.2628410483343295,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.258318210503892,0.026138532240444993,0.0023194196730141822,0.2537721479447842,0.26286427306299975,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.25831821050389203,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.25831821050389203,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.2720674605910476,0.06228573302148032,0.0055934239456410205,0.26110434965759116,0.283030571524504,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.2720674605910475,0.1006615329677161,0.008932266652670762,0.25456021795181283,0.2895747032302822,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.27206746059104764,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.27206746059104764,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.2743162492835427,0.06401998804730971,0.00574916464449379,0.26304788658033484,0.28558461198675056,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.27431624928354276,0.1000144610760369,0.00887484830715659,0.25692154660151584,0.2917109519655697,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.27431624928354276,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.27431624928354276,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2787470805008014,0.06134121840614451,0.005508604029262974,0.267950216603446,0.2895439443981568,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.2787470805008014,0.02810755115061834,0.0024941418477247563,0.2738585624792609,0.2836355985223419,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.2787470805008013,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.2787470805008013,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.17118042530941432,0.08833525653933674,0.00793274021518011,0.1556322544876613,0.18672859613116735,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.17118042530941438,0.130434608229566,0.011574199866564602,0.14849499357094775,0.193865857047881,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.17118042530941435,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.17118042530941435,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.17126389194613645,0.08794276159683369,0.007897493128833989,0.15578480541362183,0.18674297847865107,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.17126389194613637,0.13043532211475717,0.011574263213631737,0.14857833604741816,0.19394944784485457,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.17126389194613642,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.17126389194613642,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2816030817942393,0.08583015263732836,0.007707775243715776,0.2664958423165564,0.29671032127192226,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.2816030817942395,0.02935063904518375,0.0026044480612266553,0.27649836359423524,0.28670779999424373,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.2816030817942394,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.2816030817942394,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.09779081483800654,0.07788666005426842,0.006994428551451813,0.08408173487716099,0.1114998947988521,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.09779081483800656,0.09355816542802359,0.008301944710158635,0.08151900320609563,0.11406262646991748,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.09779081483800653,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.09779081483800653,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,entity_id,brier_loss,124,127,127,0.09835853916895114,0.07618334796399,0.006841466610241656,0.0849492646128775,0.11176781372502478,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,trade_date,brier_loss,127,124,124,0.09835853916895114,0.09265585901821237,0.008221877963535249,0.08224365836042205,0.11447341997748023,pass
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.09835853916895115,,,,,insufficient_clusters
fold_5,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.09835853916895115,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.2051669520346582,0.0644489555248506,0.005787687061175487,0.19382308539475426,0.21651081867456215,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.20516695203465823,0.03234906659866021,0.002870515481985652,0.19954074168996636,0.2107931623793501,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.20516695203465823,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.20516695203465823,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.051841537764011354,0.024569064165166417,0.0022063670949499636,0.047517058257909424,0.056166017270113285,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.05184153776401135,0.13389149691287902,0.011880949134111071,0.02855487746115365,0.07512819806686905,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.051841537764011354,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.051841537764011354,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.05168680386429656,0.024372346001747515,0.0021887012823724613,0.04739694935084654,0.05597665837774658,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.05168680386429656,0.13319093162536502,0.011818784017296418,0.028521987190395583,0.07485162053819754,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.05168680386429657,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.05168680386429657,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.1355644267598734,0.07498888046603536,0.006734200262376001,0.12236539424561643,0.14876345927413037,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.1355644267598734,0.03479574861851283,0.003087623403664411,0.12951268488869117,0.14161616863105564,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.1355644267598734,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.1355644267598734,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.010889105533690172,0.011465752477694862,0.0010296549683603143,0.008870981795703956,0.012907229271676387,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.010889105533690175,0.05659650535314037,0.005022127743531304,0.0010457351563688197,0.02073247591101153,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,fold_id,brier_loss,1,15748,15748,0.010889105533690177,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,slice_key,brier_loss,1,15748,15748,0.010889105533690177,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,entity_id,brier_loss,124,127,127,0.010844104117981085,0.011280537087143536,0.0010130221352803253,0.008858580732831647,0.012829627503130523,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,trade_date,brier_loss,127,124,124,0.010844104117981082,0.05655557109951856,0.005018495415890363,0.0010078531028359702,0.020680355133126195,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,fold_id,brier_loss,1,15748,15748,0.010844104117981082,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,slice_key,brier_loss,1,15748,15748,0.010844104117981082,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,entity_id,brier_loss,124,127,127,0.07346183162591698,0.06823710647717876,0.006127873059133445,0.061451200430015424,0.08547246282181853,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,trade_date,brier_loss,127,124,124,0.07346183162591696,0.029137144600588458,0.002585503492713074,0.06839424478019934,0.07852941847163458,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,fold_id,brier_loss,1,15748,15748,0.07346183162591696,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,slice_key,brier_loss,1,15748,15748,0.07346183162591696,,,,,insufficient_clusters
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,platt_logistic_calibration,entity_id,brier_loss,124,127,127,0.00031743194674056823,0.0015547295672213952,0.00013961883674537786,4.3779026719627625e-05,0.0005910848667615089,pass
fold_6,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,platt_logistic_calibration,trade_date,brier_loss,127,124,124,0.00031743194674056834,0.002944053280350416,0.0002612424842386805,-0.00019460332236724537,0.0008294672158483821,pass
