slice_id,entity_id,decision_trade_date,apply_trade_date,realized_open_to_open_return,baseline_score,model_score,baseline_bucket,model_bucket,arm_no_downshift_exposure,arm_baseline_driven_exposure,arm_model_driven_exposure
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:城商行Ⅱ,2016-08-22,2016-08-23,0.015498049622962418,0.014692447386985823,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:基础建设,2016-08-22,2016-08-23,0.0075686692120446875,0.014474327342961895,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:塑料,2016-08-22,2016-08-23,0.001317898225716041,0.01934949597052803,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:多元金融,2016-08-22,2016-08-23,0.015630897692484824,0.01644756624999824,0.294215130328361,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-08-22,2016-08-23,0.01696840299789848,0.015597088708766943,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-08-22,2016-08-23,-0.0014408928324545212,0.016554649071065044,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-08-22,2016-08-23,0.009113291317340622,0.017025933611128842,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-08-22,2016-08-23,0.003338359556244397,0.020831985990274415,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-08-22,2016-08-23,0.0026105457771450347,0.017702857031635964,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-08-22,2016-08-23,-0.00582910755313315,0.019384456424321687,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-08-22,2016-08-23,0.0005507305832108678,0.012790133987778007,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-08-22,2016-08-23,0.004506427292771953,0.019408444829916424,0.29464285714285715,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-08-22,2016-08-23,0.030035378510744337,0.01964211120741548,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-08-22,2016-08-23,-0.003104737468352048,0.01419031113534398,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-08-22,2016-08-23,0.00038320551622539334,0.016826502887681956,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-08-22,2016-08-23,0.007566857082256462,0.014061985148262558,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-08-22,2016-08-23,0.009399962971661235,0.01719710784515919,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-08-22,2016-08-23,0.0037600809086704157,0.019836915433195483,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-08-22,2016-08-23,0.00218894269148584,0.022354839219361516,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-08-22,2016-08-23,-0.0027712132395245614,0.014262404354035706,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:旅游及景区,2016-08-22,2016-08-23,0.006214930113991768,0.013086595059378082,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:普钢,2016-08-22,2016-08-23,0.0006737860246277538,0.014018514032335028,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:服装家纺,2016-08-22,2016-08-23,0.004650632180572822,0.014230369891643694,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:橡胶,2016-08-22,2016-08-23,0.05477221744228489,0.02574565705715721,0.3482758620689655,extreme,high,1.0,0.5,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:水泥,2016-08-22,2016-08-23,-0.0061171697806452485,0.014515464979830745,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车服务,2016-08-22,2016-08-23,0.014398223373954133,0.017723405882336448,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车零部件,2016-08-22,2016-08-23,0.006359474480688743,0.01623538491066084,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:油服工程,2016-08-22,2016-08-23,0.001268762034068338,0.01713064704128539,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:消费电子,2016-08-22,2016-08-23,0.002342025543819126,0.019002237789292168,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:渔业,2016-08-22,2016-08-23,0.0028258525761599707,0.01604347070087525,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:游戏Ⅱ,2016-08-22,2016-08-23,0.013483335346392122,0.019581591410383563,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:炼化及贸易,2016-08-22,2016-08-23,0.009099535316973162,0.014184787902204591,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:焦炭Ⅱ,2016-08-22,2016-08-23,0.002149578927855611,0.018424540537440203,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:煤炭开采,2016-08-22,2016-08-23,-0.0013567143184429753,0.018592127236557923,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:照明设备Ⅱ,2016-08-22,2016-08-23,0.0035466770420078397,0.020825271682954248,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:燃气Ⅱ,2016-08-22,2016-08-23,0.0021459759500037645,0.013612536661324484,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:物流,2016-08-22,2016-08-23,0.008165581171256875,0.0170786793649156,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:特钢Ⅱ,2016-08-22,2016-08-23,0.0003149958204340386,0.016783949644561768,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环保设备Ⅱ,2016-08-22,2016-08-23,0.00875572838056149,0.014695910346224424,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环境治理,2016-08-22,2016-08-23,0.005397725252895835,0.01511681657192946,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:玻璃玻纤,2016-08-22,2016-08-23,0.0005955956538115093,0.015468373143789784,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:生物制品,2016-08-22,2016-08-23,-0.0004341132976226625,0.017222790739437475,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电力,2016-08-22,2016-08-23,0.005937403760446269,0.010861183583115278,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电子化学品Ⅱ,2016-08-22,2016-08-23,0.006287668677867009,0.02149270666356197,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电机Ⅱ,2016-08-22,2016-08-23,0.012342705897143258,0.020216831709835036,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电池,2016-08-22,2016-08-23,-0.001807058569202158,2.437688076636508,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电网设备,2016-08-22,2016-08-23,0.002877462085195237,0.016336044853690387,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电视广播Ⅱ,2016-08-22,2016-08-23,0.013820811010036849,0.014665017187180369,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白色家电,2016-08-22,2016-08-23,0.003909979063196012,0.01687501677158318,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白酒Ⅱ,2016-08-22,2016-08-23,-0.0018855127116694792,0.02132226367545214,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:种植业,2016-08-22,2016-08-23,0.0017871206512571902,0.015714398457168544,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:纺织制造,2016-08-22,2016-08-23,0.004641115551148767,0.014021748371268556,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:综合Ⅱ,2016-08-22,2016-08-23,0.0023877482217615764,0.015117408711526706,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:股份制银行Ⅱ,2016-08-22,2016-08-23,0.0015730929967958662,0.008576123802715606,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:能源金属,2016-08-22,2016-08-23,-0.00285077051309901,0.021099797805583277,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:自动化设备,2016-08-22,2016-08-23,0.005732429970511932,0.0202497884619998,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航天装备Ⅱ,2016-08-22,2016-08-23,0.002807715665889665,0.021244790241357486,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航海装备Ⅱ,2016-08-22,2016-08-23,0.006361327277897066,0.018856727145008884,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空机场,2016-08-22,2016-08-23,0.0014408328721462471,0.014870857215356656,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空装备Ⅱ,2016-08-22,2016-08-23,0.0006444476536593413,0.018288160919033094,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航运港口,2016-08-22,2016-08-23,0.005348813576391276,0.011872782131929605,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修建材,2016-08-22,2016-08-23,0.008373040608391946,0.015785396233629463,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修装饰Ⅱ,2016-08-22,2016-08-23,0.00898990246691822,0.018328262778686964,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:计算机设备,2016-08-22,2016-08-23,0.010602671896147164,0.017841946437086226,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:证券Ⅱ,2016-08-22,2016-08-23,0.004726309249400762,0.019271200054272138,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:调味发酵品Ⅱ,2016-08-22,2016-08-23,0.0018184573945023708,0.015151584216959248,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贵金属,2016-08-22,2016-08-23,0.009484370268572517,0.02725752411381964,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贸易Ⅱ,2016-08-22,2016-08-23,0.018659274535280934,0.0184871588094064,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:轨交设备Ⅱ,2016-08-22,2016-08-23,-0.003131096301944747,0.015647360040634894,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:软件开发,2016-08-22,2016-08-23,0.007705191699571179,0.02176526531595956,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信服务,2016-08-22,2016-08-23,0.005993733173059512,0.019661055450748994,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信设备,2016-08-22,2016-08-23,0.0011986712028357882,0.01874619973618556,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通用设备,2016-08-22,2016-08-23,0.0061828310845633005,0.016738144530651873,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:造纸,2016-08-22,2016-08-23,0.011093236853095378,0.013482217457425345,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:酒店餐饮,2016-08-22,2016-08-23,0.02931425737959814,0.013997972210233026,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:金属新材料,2016-08-22,2016-08-23,0.0010604268930158867,0.024848510016128842,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:铁路公路,2016-08-22,2016-08-23,0.0008529391772458261,0.010901232779467423,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非白酒,2016-08-22,2016-08-23,0.004767545005006646,0.013394200115132088,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非金属材料Ⅱ,2016-08-22,2016-08-23,0.028127827241566372,0.01448331883992079,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:风电设备,2016-08-22,2016-08-23,0.007629971004762259,0.016474768405000124,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:食品加工,2016-08-22,2016-08-23,0.004716777020282503,0.014750073741058769,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饮料乳品,2016-08-22,2016-08-23,0.0078549452180956,0.014665773892019557,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饰品,2016-08-22,2016-08-23,0.013313706046304219,0.014307757712777834,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饲料,2016-08-22,2016-08-23,0.006150907893961222,0.016826688791526833,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:黑色家电,2016-08-22,2016-08-23,0.005614056196842965,0.01818188607535545,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:IT服务Ⅱ,2016-08-23,2016-08-24,-0.0008760918794169514,0.020528886010960496,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:一般零售,2016-08-23,2016-08-24,-0.010700604634184097,0.013355109471395708,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业工程,2016-08-23,2016-08-24,-0.009106846332388785,0.0144888962075701,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业服务,2016-08-23,2016-08-24,-0.002800953627817848,0.01744234318812823,0.33611111111111114,low,high,1.0,1.0,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业连锁Ⅱ,2016-08-23,2016-08-24,0.010883806621787118,0.024100954395211455,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专用设备,2016-08-23,2016-08-24,-0.0035270368356050685,0.01649546566227064,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:个护用品,2016-08-23,2016-08-24,-0.023357124748835556,0.017945605772595827,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:中药Ⅱ,2016-08-23,2016-08-24,-0.006959970091743206,0.0133046712847879,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:乘用车,2016-08-23,2016-08-24,-0.0030935602829313957,0.01384931181792764,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:互联网电商,2016-08-23,2016-08-24,-0.010429083153624452,0.018470651686498866,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:休闲食品,2016-08-23,2016-08-24,0.0037908032188218588,0.019914824403634707,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:保险Ⅱ,2016-08-23,2016-08-24,-0.017520526006930215,0.01094944240269233,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:元件,2016-08-23,2016-08-24,0.0005318145964772203,0.01866068300364393,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光伏设备,2016-08-23,2016-08-24,-0.0025594212487615176,0.019359474927260503,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光学光电子,2016-08-23,2016-08-24,0.01733530887369983,0.0187264801146532,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电子Ⅱ,2016-08-23,2016-08-24,0.002199154631047362,0.02042009172478884,0.2783018867924528,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电源设备Ⅱ,2016-08-23,2016-08-24,0.0022387476403067375,0.018289037079105223,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:养殖业,2016-08-23,2016-08-24,-0.003969051606490526,0.01543966175326898,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:军工电子Ⅱ,2016-08-23,2016-08-24,0.0064948247708596085,0.01939817289467517,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农产品加工,2016-08-23,2016-08-24,-0.00578067906536317,0.014099892180097667,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农化制品,2016-08-23,2016-08-24,-0.007557820121555481,0.01527741784943722,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:冶钢原料,2016-08-23,2016-08-24,-0.009557418363004277,0.017398057734024964,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-08-23,2016-08-24,0.0004440869534125813,0.015914009247586576,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-08-23,2016-08-24,-0.004929867413909661,0.018253051536654567,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-08-23,2016-08-24,-0.006903879838527804,0.01824731397096575,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化妆品,2016-08-23,2016-08-24,0.003601881208638469,0.012642438320680363,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制品,2016-08-23,2016-08-24,0.0007568135880522409,0.017274448431756583,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学制药,2016-08-23,2016-08-24,-0.0018080213445224036,0.013038997382160366,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学原料,2016-08-23,2016-08-24,-0.0009790062359189555,0.015718939126555274,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:化学纤维,2016-08-23,2016-08-24,-0.005474134111074225,0.014283366930475407,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗器械,2016-08-23,2016-08-24,-0.0031100013032206997,0.017193192897685394,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医疗服务,2016-08-23,2016-08-24,-0.002706038740846073,0.013777975913748991,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:医药商业,2016-08-23,2016-08-24,-0.0016646408093710097,0.01489416267023572,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:半导体,2016-08-23,2016-08-24,0.00944140948036365,0.02092135527567876,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:厨卫电器,2016-08-23,2016-08-24,-0.0069595975663603316,0.01510461682627236,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:商用车,2016-08-23,2016-08-24,-0.004969474991015521,0.015414570727787038,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:国有大型银行Ⅱ,2016-08-23,2016-08-24,-0.00304737336333194,0.007725983786275564,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:地面兵装Ⅱ,2016-08-23,2016-08-24,0.018927600298919378,0.019203566530616747,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:城商行Ⅱ,2016-08-23,2016-08-24,-0.016164403436876307,0.014861263131612333,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:基础建设,2016-08-23,2016-08-24,0.0022906118336012415,0.014465493413424171,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:塑料,2016-08-23,2016-08-24,-0.00193656594025704,0.01911595197258122,0.34405940594059403,low,high,1.0,1.0,0.75
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:多元金融,2016-08-23,2016-08-24,-0.011046758769628684,0.016481598013493835,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-08-23,2016-08-24,-0.004488548713116325,0.015660804491327382,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-08-23,2016-08-24,-0.0017062851522021694,0.016562501075489934,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-08-23,2016-08-24,-0.007394494517039107,0.017032094162635535,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-08-23,2016-08-24,-0.00991438459883176,0.020829182624827053,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-08-23,2016-08-24,-0.0054760342432539355,0.017690775626413576,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-08-23,2016-08-24,-0.014259160844769414,0.01937812363435092,0.30438521066208085,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-08-23,2016-08-24,-0.007453105328546261,0.01276132937546747,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-08-23,2016-08-24,-0.006868079163638963,0.01936120986924149,0.31847133757961776,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-08-23,2016-08-24,0.018025081297036172,0.01976220207351541,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-08-23,2016-08-24,-0.016185583065433384,0.01425289932974678,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-08-23,2016-08-24,-0.013804478093053074,0.016819675212879182,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-08-23,2016-08-24,-0.011738917165166507,0.014065693326361765,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-08-23,2016-08-24,-0.005024852511754774,0.017196688739421553,0.25388838060384267,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-08-23,2016-08-24,0.0005044780277143612,0.01979216260539109,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-08-23,2016-08-24,-0.021926820871129404,0.022397583115257184,0.30438521066208085,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-08-23,2016-08-24,-0.0015062470419804352,0.014262124577095976,0.25388838060384267,low,low,1.0,1.0,1.0
