fold_id,asof_mode,model_variant,horizon,threshold_type,threshold_value,target_usage,calibration_method,calibration_protocol,calibration_row_count,evaluation_row_count,scored_row_count,positive_event_count,negative_event_count,event_base_rate,brier_score,brier_identity_uncalibrated,brier_calibrated,brier_retention,log_loss,expected_calibration_error,max_calibration_error,reliability_slope,reliability_intercept,roc_auc,average_precision,auc_retention_vs_identity,ap_retention_vs_identity,validation_market_event_block_count,monotonic_bin_status,calibration_fit_status,skip_reason
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,979,14731,0.06231699554423934,0.05692362419756614,0.06902152930584401,0.05692362419756614,0.012097905108277872,0.22224082296123865,0.004684966045509105,0.09670079635949941,0.8902915843507849,0.0035254487662541144,0.6661712540639423,0.11839460051446087,0.9958112296194948,0.8750919394788408,5,pass,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,341,15369,0.021705919796308083,0.026289519166793843,0.026289519166793843,0.026289519166793843,0.0,0.13859867047434085,0.07008026617910004,0.5176081995041368,0.47846260455809436,-0.022201090697332476,0.7412987525446832,0.10796832812840242,1.0,1.0,3,non_monotonic,identity,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,341,15369,0.021705919796308083,0.022287708055354228,0.026289519166793843,0.022287708055354228,0.004001811111439615,0.11933676868367388,0.042704573281782225,0.4951810845773087,1.4253417716442984,-0.06942715595244557,0.7412987525446832,0.10796832812840242,1.0,1.0,3,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.1,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,341,15369,0.021705919796308083,0.020644151223115418,0.026289519166793843,0.020644151223115418,0.005645367943678425,0.09667846801571457,0.005474019615573756,0.05143319933929187,0.7537599888909551,0.0012380684147481622,0.7414757283628219,0.08340344866016425,1.0002387375097168,0.7724806904574447,3,pass,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,7237,8473,0.46066199872692554,0.25906226624029594,0.25906226624029594,0.25906226624029594,0.0,0.7141878905786132,0.1108444902129567,0.35431642125087587,0.6076770409967658,0.24666207348338784,0.5308287380142771,0.5241946177811232,1.0,1.0,2,non_monotonic,identity,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,7237,8473,0.46066199872692554,0.24772481392826798,0.25906226624029594,0.24772481392826798,0.011337452312027957,0.6885445231453329,0.034959377625368875,0.31924342483669466,1.1886269258545472,-0.12808028845432748,0.5308287380142771,0.5241946177811232,1.0,1.0,2,pass,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.03,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,7237,8473,0.46066199872692554,0.24954538039867147,0.25906226624029594,0.24954538039867147,0.009516885841624467,0.692217523571695,0.043100914659267006,0.16782444071748437,0.9121894300122787,0.001267538537738543,0.5172828691666566,0.4801041936458868,0.9744816588146812,0.9158892086266206,2,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,4975,10735,0.3166772756206238,0.21374100768671253,0.21374100768671253,0.21374100768671253,0.0,0.6192508472795886,0.050719672412931106,0.2897167800739271,0.7988763549306606,0.08919597220680943,0.5644137220803599,0.3976292543212865,1.0,1.0,2,non_monotonic,identity,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,4975,10735,0.3166772756206238,0.21296369085407257,0.21374100768671253,0.21296369085407257,0.0007773168326399571,0.6167575156743721,0.028423157122393305,0.2718772724978771,1.4526792448278054,-0.16231599112134734,0.5644137220803599,0.3976292543212865,1.0,1.0,2,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.05,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,4975,10735,0.3166772756206238,0.21587263001623921,0.21374100768671253,0.21587263001623921,-0.0021316223295266834,0.6230297801846099,0.039569330705952414,0.22646534687201858,0.9157606285652814,-0.0042401615717164295,0.5362076334162662,0.34479740078001975,0.950025863013873,0.8671328807749685,2,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,2058,13652,0.13099936346276256,0.11176503838432195,0.11176503838432195,0.11176503838432195,0.0,0.38069911908762466,0.0535711952774823,0.5265992608630515,0.9019651838137188,-0.03469930181495231,0.6466860759623426,0.24621884948034128,1.0,1.0,4,non_monotonic,identity,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,2058,13652,0.13099936346276256,0.11484843057545825,0.11176503838432195,0.11484843057545825,-0.0030833921911363055,0.39318956368238867,0.06834984307190997,0.3987284698051129,2.355908607840381,-0.3330679097611307,0.6466860759623426,0.24621884948034128,1.0,1.0,4,pass,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.08,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,2058,13652,0.13099936346276256,0.11877687897565314,0.11176503838432195,0.11877687897565314,-0.007011840591331198,0.40500212022422316,0.07821389809182278,0.4496063580646769,1.3064085339925535,-0.1411552789523555,0.5330254867842243,0.1499337988470202,0.8242414775840374,0.6089452499817294,4,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,852,14858,0.05423297262889879,0.05239937790273027,0.05239937790273027,0.05239937790273027,0.0,0.2170568399616172,0.05915101597044374,0.4953869736327303,0.7500471821281196,-0.03003402151609464,0.6894069807637497,0.177050166960258,1.0,1.0,4,non_monotonic,identity,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,852,14858,0.05423297262889879,0.05818923676051436,0.05239937790273027,0.05818923676051436,-0.005789858857784089,0.247925548123531,0.0966879852185017,0.5637936223956383,2.5479401023742194,-0.3205095626420705,0.6894069807637497,0.177050166960258,1.0,1.0,4,non_monotonic,fitted,
fold_1,close_t,sklearn_logistic_regression_l2_lbfgs,20,fixed,0.1,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15621,15710,15710,852,14858,0.05423297262889879,0.058821291775099205,0.05239937790273027,0.058821291775099205,-0.006421913872368935,0.2500612120919969,0.0945231999559928,0.23144197903527397,1.0882810004966303,-0.10466242431329335,0.5759947692616867,0.12574546192868366,0.8354930909222577,0.7102250400978691,4,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,401,15347,0.025463550927101855,0.0781249302333327,0.0781249302333327,0.0781249302333327,0.0,0.318072627998117,0.2222405345806411,0.747542738314137,0.2288584079981918,-0.031225611736848246,0.6665029288380664,0.06430663266702635,1.0,1.0,9,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,401,15347,0.025463550927101855,0.024515136835932264,0.0781249302333327,0.024515136835932264,0.053609793397400435,0.11496446695690142,0.006285928377642076,0.08897585793476576,0.967691604077708,-0.005260153629937816,0.6665029288380664,0.06430663266702635,1.0,1.0,9,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.03,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,401,15347,0.025463550927101855,0.02450914024962792,0.0781249302333327,0.02450914024962792,0.053615789983704774,0.11778835805387483,0.006266521935958049,0.07662854249023462,0.8279196451937205,-0.0007291330903374711,0.6655487754842385,0.06029423689515842,0.9985684183631551,0.9376052577244445,9,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,47,15701,0.002984505969011938,0.02808634235352966,0.02808634235352966,0.02808634235352966,0.0,0.16802612503550157,0.13474807715721576,0.8521580113838522,0.0966899245641177,-0.010332847103484097,0.8688686314870852,0.052221841272144215,1.0,1.0,1,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,47,15701,0.002984505969011938,0.0029137902586343005,0.02808634235352966,0.0029137902586343005,0.02517255209489536,0.020155780562064,0.005616793144932853,0.027071905448822403,0.9703190037951247,-0.005361498018574835,0.8688686314870852,0.052221841272144215,1.0,1.0,1,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.05,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,47,15701,0.002984505969011938,0.002931931910268648,0.02808634235352966,0.002931931910268648,0.025154410443261013,0.019774226056474057,0.005499406614203373,0.05635292582880844,0.7042376981717513,-0.0029901851000816056,0.8391158172605891,0.0450220825886264,0.965756832335432,0.8621312748051598,1,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,11,15737,0.0006985013970027941,0.011168463976869804,0.011168463976869804,0.011168463976869804,0.0,0.08846187241664248,0.05818876542670583,0.8907909724675973,0.07101428217051162,-0.00348333558546625,0.9960891240677731,0.09837279125716997,1.0,1.0,0,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,11,15737,0.0006985013970027941,0.0006518022239714805,0.011168463976869804,0.0006518022239714805,0.010516661752898324,0.00335041048204762,0.0008344192225075346,0.02830352260701373,0.7858643744101812,-0.0005061663066691565,0.9960891240677731,0.09837279125716997,1.0,1.0,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.08,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,11,15737,0.0006985013970027941,0.0006761120963444989,0.011168463976869804,0.0006761120963444989,0.010492351880525304,0.003149238602965551,0.0005729174554987782,0.08982696720335526,0.5874186521321795,-4.835375162913916e-05,0.9838712472632534,0.08551577787207207,0.9877341529896191,0.8693031556715047,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3,15745,0.000190500381000762,0.004553318812294702,0.004553318812294702,0.004553318812294702,0.0,0.038586303306568315,0.02416065574349816,0.9779347521677034,0.003973766152985895,9.373458100715282e-05,0.863766275007939,0.005237307907969069,1.0,1.0,0,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3,15745,0.000190500381000762,0.00019626405994277273,0.004553318812294702,0.00019626405994277273,0.004357054752351929,0.0019047059066838832,0.00024441484574388756,0.00024441484574388756,0.0018515289232353697,0.00018969512287928894,0.863766275007939,0.005237307907969069,1.0,1.0,0,insufficient_non_empty_bins,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,1,fixed,0.1,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3,15745,0.000190500381000762,0.00020221873132314532,0.004553318812294702,0.00020221873132314532,0.004351100080971557,0.00672804295280494,4.8315026545275175e-05,4.8315026545275175e-05,-0.002315443216243767,0.0001908296031151705,0.49911082883455066,0.0004765653495756208,0.5778308823529412,0.0909943348662928,0,insufficient_non_empty_bins,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1787,13961,0.1134747269494539,0.13733304701731863,0.13733304701731863,0.13733304701731863,0.0,0.45671655340021294,0.19558924507466852,0.5496691515699188,0.6106037336045771,-0.07524088829113579,0.6334283524729755,0.1845550464216793,1.0,1.0,12,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1787,13961,0.1134747269494539,0.10009458483684477,0.13733304701731863,0.10009458483684477,0.03723846218047386,0.3524631860489745,0.04321368615233533,0.09276486114572602,1.4159707370661705,-0.10486878261804815,0.6334283524729755,0.1845550464216793,1.0,1.0,12,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.03,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1787,13961,0.1134747269494539,0.100191357912689,0.13733304701731863,0.100191357912689,0.03714168910462963,0.3521612635557438,0.04412377097378206,0.045586297760211,1.0854981139999342,-0.05533928094009046,0.6271778682216793,0.1627886054936981,0.9901322947940465,0.8820598983879948,12,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,430,15318,0.02730505461010922,0.06447855567917005,0.06447855567917005,0.06447855567917005,0.0,0.2804684174072628,0.18620693724668516,0.7613507221527138,0.3236576405694235,-0.04179973290753885,0.7269789000324896,0.10053362922140448,1.0,1.0,8,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,430,15318,0.02730505461010922,0.026263317076474696,0.06447855567917005,0.026263317076474696,0.03821523860269535,0.125963871041816,0.025783626679558136,0.030821528797567166,1.264521309132672,-0.0395198284855732,0.7269789000324896,0.10053362922140448,1.0,1.0,8,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.05,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,430,15318,0.02730505461010922,0.026334542890591575,0.06447855567917005,0.026334542890591575,0.03814401278857847,0.127582362589142,0.026098139075965504,0.2857142857142857,0.9694647739567834,-0.024467460485332413,0.7163272726720654,0.08705201741663825,0.9853480928264244,0.8658994815050814,8,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,55,15693,0.00349250698501397,0.020255693589864517,0.020255693589864517,0.020255693589864517,0.0,0.1359410162706267,0.10016708942254979,0.7690544806095443,0.14940592524572668,-0.011994850926856676,0.8829414388580896,0.11889604564431487,1.0,1.0,0,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,55,15693,0.00349250698501397,0.003228591917121815,0.020255693589864517,0.003228591917121815,0.0170271016727427,0.019845420153571686,0.005006495934194899,0.05093540041668801,0.8583831484475561,-0.0037861462527359682,0.8829414388580896,0.11889604564431487,1.0,1.0,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.08,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,55,15693,0.00349250698501397,0.0033089276216537286,0.020255693589864517,0.0033089276216537286,0.01694676596821079,0.023540287104859975,0.005049375877010671,0.09958110373756995,0.6636337799708039,-0.00217617502677941,0.8415906339247956,0.10609086523458422,0.9531669903422212,0.892299358314757,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,13,15735,0.000825501651003302,0.012499780984630183,0.012499780984630183,0.012499780984630183,0.0,0.09815745604909946,0.06484904757247478,0.8925172563388268,0.06795485096659615,-0.003637402553776552,0.9625675246266285,0.09974186081236584,1.0,1.0,0,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,13,15735,0.000825501651003302,0.0007941214723123759,0.012499780984630183,0.0007941214723123759,0.011705659512317806,0.004561528641735258,0.0012756797609230115,0.06409438090789792,0.60667775809564,-0.0004492383773363851,0.9625675246266285,0.09974186081236584,1.0,1.0,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,3,fixed,0.1,diagnostic_only,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,13,15735,0.000825501651003302,0.0008164248575049763,0.012499780984630183,0.0008164248575049763,0.011683356127125207,0.004233334656421834,0.0010120241017377238,0.10555555555555554,0.5207468785278652,-0.00013138414895117113,0.9419740412114102,0.11100371391417153,0.9786056740037989,1.112909995964397,0,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3322,12426,0.21094742189484378,0.17737906000071302,0.17737906000071302,0.17737906000071302,0.0,0.5431253487874438,0.1196716636803277,0.3984685613789938,0.767584587279492,-0.042830692453096994,0.597310091394275,0.2860658860799812,1.0,1.0,9,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3322,12426,0.21094742189484378,0.1649596435851221,0.17737906000071302,0.1649596435851221,0.012419416415590911,0.5114641733378896,0.03666809587140236,0.1365015106704428,2.255273375455345,-0.3365294778172378,0.597310091394275,0.2860658860799812,1.0,1.0,9,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.03,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3322,12426,0.21094742189484378,0.1651445487130137,0.17737906000071302,0.1651445487130137,0.012234511287699312,0.5117113964147945,0.035709984188914044,0.6111111111111112,1.2933844365222247,-0.10583682381297266,0.5884346590091487,0.23056255191770428,0.9851409970917974,0.8059770952669318,9,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1268,14480,0.08051816103632208,0.10260473275683497,0.10260473275683497,0.10260473275683497,0.0,0.37339003387371894,0.16661509387469398,0.6014914491919401,0.45630066487089754,-0.03224890749128362,0.6351804185475016,0.14838130932512897,1.0,1.0,9,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1268,14480,0.08051816103632208,0.0737226101474284,0.10260473275683497,0.0737226101474284,0.028882122609406577,0.2801715457847887,0.03834215221705623,0.1211319277973727,1.5566350185979352,-0.10247987557299691,0.6351804185475016,0.14838130932512897,1.0,1.0,9,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.05,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1268,14480,0.08051816103632208,0.07380770307968129,0.10260473275683497,0.07380770307968129,0.028797029677153682,0.2799766156863072,0.037803278850246744,0.08333333333333331,1.1657127405150667,-0.057336626008472835,0.6234723027084024,0.11415965025829254,0.981567259479011,0.7693667806108188,9,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,297,15451,0.018859537719075437,0.0376747982885455,0.0376747982885455,0.0376747982885455,0.0,0.192787788995286,0.1113010800532689,0.7228618860301019,0.19406356317647153,-0.006399895551076415,0.6482284497946914,0.07605293120513579,1.0,1.0,4,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,297,15451,0.018859537719075437,0.017993014918152084,0.0376747982885455,0.017993014918152084,0.01968178337039342,0.08951077099052421,0.00710265923702925,0.1682578166278478,0.8723035144870938,-0.0036822350301061067,0.6482284497946914,0.07605293120513579,1.0,1.0,4,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.08,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,297,15451,0.018859537719075437,0.018104085600006235,0.0376747982885455,0.018104085600006235,0.019570712688539268,0.09154431662664758,0.007346504359953573,0.09637681159420286,0.7218963067135732,-5.8507271356300854e-05,0.6414467196940823,0.06489559068964905,0.9895380554451798,0.8532950625480522,4,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,96,15652,0.006096012192024384,0.020989945895207973,0.020989945895207973,0.020989945895207973,0.0,0.13597106099093528,0.08135411230112843,0.8546817503695052,0.08922167426081848,-0.0017064343295717158,0.6587782977681234,0.0428273735950797,1.0,1.0,1,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,96,15652,0.006096012192024384,0.006015901772627772,0.020989945895207973,0.006015901772627772,0.014974044122580202,0.03519465713030435,0.0008815089826273816,0.10868530151186051,0.5551851644655735,0.00235732360107346,0.6587782977681234,0.0428273735950797,1.0,1.0,1,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,5,fixed,0.1,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,96,15652,0.006096012192024384,0.006012449253498788,0.020989945895207973,0.006012449253498788,0.014977496641709186,0.04743184496299438,0.0012165286100832998,0.1163754571312475,0.5515440148188484,0.0024673210931343455,0.6427985773916006,0.040770885012620876,0.9757434019446899,0.9519819122717558,1,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,5984,9764,0.3799847599695199,0.2350180713828694,0.2350180713828694,0.2350180713828694,0.0,0.665171610907682,0.04166196285496919,0.3495752354074909,0.6364257236840636,0.15916063061219116,0.5537714117340355,0.4329317936052254,1.0,1.0,3,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,5984,9764,0.3799847599695199,0.23511701635982468,0.2350180713828694,0.23511701635982468,-9.894497695528415e-05,0.6630429992848105,0.0015935550554272541,0.2875737943011807,9.732592801819521,-3.302742757249194,0.5537714117340355,0.4329317936052254,1.0,1.0,3,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.03,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,5984,9764,0.3799847599695199,0.23448109107073642,0.2350180713828694,0.23448109107073642,0.0005369803121329786,0.6638150373762707,0.004649371800942137,0.31145256245366915,1.2806577335142169,-0.10714526693210753,0.5295796215142606,0.31804142407104224,0.9563144833641327,0.734622471180882,3,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3009,12739,0.19107188214376428,0.1610306059203516,0.1610306059203516,0.1610306059203516,0.0,0.5061905188103397,0.08962720833388016,0.34117149208545783,0.586893019071662,0.026331545482669964,0.5918387653065087,0.25896512885782724,1.0,1.0,4,pass,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3009,12739,0.19107188214376428,0.15586673758472394,0.1610306059203516,0.15586673758472394,0.005163868335627653,0.49179560193917804,0.054946864135590946,0.23763298397224863,4.017600014255565,-0.7833894064716516,0.5918387653065087,0.25896512885782724,1.0,1.0,4,pass,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.05,eligible,isotonic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,3009,12739,0.19107188214376428,0.1554720143591838,0.1610306059203516,0.1554720143591838,0.0055585915611677805,0.4908426141109752,0.05352233278431377,0.5774278974677214,1.5092076995159334,-0.17657637082704528,0.5627247701905665,0.17645826588811872,0.950807556343721,0.6813977876727755,4,non_monotonic,fitted,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,identity_uncalibrated_reference,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1298,14450,0.0824231648463297,0.08895035819682533,0.08895035819682533,0.08895035819682533,0.0,0.3323293791782288,0.09337864996909191,0.7537225930597369,0.3032354465493643,0.02911382302658665,0.595059367352488,0.129348470040645,1.0,1.0,5,non_monotonic,identity,
fold_2,close_t_minus_1,sklearn_logistic_regression_l2_lbfgs,10,fixed,0.08,eligible,platt_logistic_calibration,validation_time_ordered_calibration_then_evaluation,15624,15748,15748,1298,14450,0.0824231648463297,0.07480893206202384,0.08895035819682533,0.07480893206202384,0.014141426134801488,0.28146847320477425,0.017926381567272616,0.14115815977658863,1.3846538814534255,-0.0543666353415118,0.595059367352488,0.129348470040645,1.0,1.0,5,pass,fitted,
