fold_id,horizon,threshold_type,threshold_value,target_usage,baseline_family,baseline_name,row_count,scored_row_count,positive_event_count,event_base_rate,score_available_rate,roc_auc,average_precision,brier_like_score_if_score_in_0_1,spearman_score_vs_event,spearman_score_vs_future_mae,spearman_score_vs_future_mdd,spearman_score_vs_future_return,quantile_lift_top_decile,quantile_lift_top_quintile,top_decile_future_mae_mean,top_decile_future_mdd_mean,monotonic_decile_event_rate_status
fold_1,3,fixed,0.08,diagnostic_only,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.07193904422042692,0.062244852323854356,-0.09190340434285263,,,-0.0059615023142469544,0.013893320755097778,insufficient_unique_scores
fold_1,3,fixed,0.1,diagnostic_only,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.07193904422042692,0.062244852323854356,-0.09190340434285263,,,-0.0059615023142469544,0.013893320755097778,insufficient_unique_scores
fold_1,5,fixed,0.03,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,49,0.06693989071038252,1.0,0.581483252158843,0.09959739599167998,0.06735213305910578,0.0709649904730461,-0.07772676135037271,0.08975671397038701,-0.1529848119992257,2.422504136789851,1.930862140774677,-0.008754809120139177,0.019432657417337226,non_monotonic
fold_1,5,fixed,0.05,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.07772676135037271,0.08975671397038701,-0.1529848119992257,,,-0.008754809120139177,0.019432657417337226,insufficient_unique_scores
fold_1,5,fixed,0.08,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.07772676135037271,0.08975671397038701,-0.1529848119992257,,,-0.008754809120139177,0.019432657417337226,insufficient_unique_scores
fold_1,5,fixed,0.1,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.07772676135037271,0.08975671397038701,-0.1529848119992257,,,-0.008754809120139177,0.019432657417337226,insufficient_unique_scores
fold_1,10,fixed,0.03,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,58,0.07923497267759563,1.0,0.5647702854804052,0.10968075706841522,0.07668728788606388,0.060965923810874456,-0.08242171597321278,0.09410976896653493,-0.24314579798368438,2.217148182665424,1.717100633356791,-0.010144728161670112,0.02780953180164599,non_monotonic
fold_1,10,fixed,0.05,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,2,0.00273224043715847,1.0,0.7938356164383562,0.02132936507936508,0.020053019917477186,0.05345006860864978,-0.08242171597321278,0.09410976896653493,-0.24314579798368438,4.9459459459459465,2.489795918367347,-0.010144728161670112,0.02780953180164599,non_monotonic
fold_1,10,fixed,0.08,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.08242171597321278,0.09410976896653493,-0.24314579798368438,,,-0.010144728161670112,0.02780953180164599,insufficient_unique_scores
fold_1,10,fixed,0.1,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.08242171597321278,0.09410976896653493,-0.24314579798368438,,,-0.010144728161670112,0.02780953180164599,insufficient_unique_scores
fold_1,20,fixed,0.03,diagnostic_only,entity_empirical_event_rate,expanding_entity_event_rate,732,732,67,0.09153005464480875,1.0,0.5594546066659185,0.12820936439724956,0.08573783433415132,0.05974494105827944,-0.08736717035792678,-0.03820126394171338,-0.34412074696516176,2.2146026623638564,1.6350898568382577,-0.011089331595565794,0.03698481221096644,non_monotonic
fold_1,20,fixed,0.05,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,8,0.01092896174863388,1.0,0.6362223756906077,0.03181741114464204,0.02585903084643893,0.049354883297326076,-0.08736717035792678,-0.03820126394171338,-0.34412074696516176,2.4729729729729732,1.2448979591836735,-0.011089331595565794,0.03698481221096644,non_monotonic
fold_1,20,fixed,0.08,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.08736717035792678,-0.03820126394171338,-0.34412074696516176,,,-0.011089331595565794,0.03698481221096644,insufficient_unique_scores
fold_1,20,fixed,0.1,eligible,entity_empirical_event_rate,expanding_entity_event_rate,732,732,0,0.0,1.0,,,0.01834536964425314,,-0.08736717035792678,-0.03820126394171338,-0.34412074696516176,,,-0.011089331595565794,0.03698481221096644,insufficient_unique_scores
fold_1,1,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,2,0.00273224043715847,1.0,0.5,0.0028307417006047143,0.012670205141986923,,,,,0.0,2.489795918367347,-0.008231150910879066,0.00943815142673814,insufficient_unique_scores
fold_1,1,fixed,0.05,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,1.8662844516109768e-06,,,,,,,-0.008231150910879066,0.00943815142673814,insufficient_unique_scores
fold_1,1,fixed,0.08,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.0,,,,,,,-0.008231150910879066,0.00943815142673814,insufficient_unique_scores
fold_1,1,fixed,0.1,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.0,,,,,,,-0.008231150910879066,0.00943815142673814,insufficient_unique_scores
fold_1,3,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,41,0.056010928961748634,1.0,0.5,0.05610881310882835,0.20552830780256212,,,,,1.2063282794990113,1.457441513190642,-0.011634388920119282,0.012954293682343038,insufficient_unique_scores
fold_1,3,fixed,0.05,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.005442085460897608,,,,,,,-0.011634388920119282,0.012954293682343038,insufficient_unique_scores
fold_1,3,fixed,0.08,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.0,,,,,,,-0.011634388920119282,0.012954293682343038,insufficient_unique_scores
fold_1,3,fixed,0.1,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.0,,,,,,,-0.011634388920119282,0.012954293682343038,insufficient_unique_scores
fold_1,5,fixed,0.03,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,49,0.06693989071038252,1.0,0.5,0.07322163823740116,0.635251500492699,,,,,1.009376723662438,1.2194918783840065,-0.011634388920119282,0.01343598019529283,insufficient_unique_scores
fold_1,5,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.2338753023380811,,,,,,,-0.011634388920119282,0.01343598019529283,insufficient_unique_scores
fold_1,5,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.0016796560064498791,,,,,,,-0.011634388920119282,0.01343598019529283,insufficient_unique_scores
fold_1,5,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,1.679656006449879e-05,,,,,,,-0.011634388920119282,0.01343598019529283,insufficient_unique_scores
fold_1,10,fixed,0.03,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,58,0.07923497267759563,1.0,0.5,0.08019225739104804,0.07407702902445579,,,,,1.0232991612301958,1.2878254750175933,-0.012705517324560501,0.020776889361966717,insufficient_unique_scores
fold_1,10,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,2,0.00273224043715847,1.0,0.5,0.00352890311875577,0.014818765116904059,,,,,0.0,2.489795918367347,-0.012705517324560501,0.020776889361966717,insufficient_unique_scores
fold_1,10,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.012702398548777215,,,,,,,-0.012705517324560501,0.020776889361966717,insufficient_unique_scores
fold_1,10,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.012702398548777215,,,,,,,-0.012705517324560501,0.020776889361966717,insufficient_unique_scores
fold_1,20,fixed,0.03,diagnostic_only,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,67,0.09153005464480875,1.0,0.5,0.10161007768170367,0.08360067858102659,,,,,0.8858410649455426,1.114833993298812,-0.012705517324560501,0.0315682198194443,insufficient_unique_scores
fold_1,20,fixed,0.05,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,8,0.01092896174863388,1.0,0.5,0.013931977326162205,0.0211678648212846,,,,,0.0,1.2448979591836735,-0.012705517324560501,0.0315682198194443,insufficient_unique_scores
fold_1,20,fixed,0.08,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.012702398548777215,,,,,,,-0.012705517324560501,0.0315682198194443,insufficient_unique_scores
fold_1,20,fixed,0.1,eligible,cross_sectional_market_event_share,rolling_market_event_share_by_slice,732,732,0,0.0,1.0,,,0.012702398548777215,,,,,,,-0.012705517324560501,0.0315682198194443,insufficient_unique_scores
fold_1,1,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,2,0.00273224043715847,1.0,0.2404109589041096,0.0026320524774664246,0.002920126467907418,-0.046939961526408946,0.008391564831339734,0.008255890459278116,0.008391564831339734,0.0,0.0,0.005804584103587028,0.0036645526236783773,non_monotonic
fold_1,1,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008391564831339734,0.008255890459278116,0.008391564831339734,,,0.005804584103587028,0.0036645526236783773,insufficient_unique_scores
fold_1,1,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008391564831339734,0.008255890459278116,0.008391564831339734,,,0.005804584103587028,0.0036645526236783773,insufficient_unique_scores
fold_1,1,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008391564831339734,0.008255890459278116,0.008391564831339734,,,0.005804584103587028,0.0036645526236783773,insufficient_unique_scores
fold_1,3,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,41,0.056010928961748634,1.0,0.49232289717976774,0.05527043017251518,0.05453642646230033,-0.006115166080833847,-0.027021768841392846,0.05752926827244236,0.043558701471121355,0.4825313117996045,1.0930811348929816,-0.002073751530819392,0.012394631009936184,non_monotonic
fold_1,3,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,-0.027021768841392846,0.05752926827244236,0.043558701471121355,,,-0.002073751530819392,0.012394631009936184,insufficient_unique_scores
fold_1,3,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,-0.027021768841392846,0.05752926827244236,0.043558701471121355,,,-0.002073751530819392,0.012394631009936184,insufficient_unique_scores
fold_1,3,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,-0.027021768841392846,0.05752926827244236,0.043558701471121355,,,-0.002073751530819392,0.012394631009936184,insufficient_unique_scores
fold_1,5,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,49,0.06693989071038252,1.0,0.4727343353153853,0.06258168912561594,0.0651694274555837,-0.023605023030834015,0.008872088082182018,-0.057231915119469075,0.27009423805628496,0.40375068946497517,1.0162432319866723,-0.004637279909240924,0.016426101385897958,non_monotonic
fold_1,5,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008872088082182018,-0.057231915119469075,0.27009423805628496,,,-0.004637279909240924,0.016426101385897958,insufficient_unique_scores
fold_1,5,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008872088082182018,-0.057231915119469075,0.27009423805628496,,,-0.004637279909240924,0.016426101385897958,insufficient_unique_scores
fold_1,5,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.008872088082182018,-0.057231915119469075,0.27009423805628496,,,-0.004637279909240924,0.016426101385897958,insufficient_unique_scores
fold_1,10,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,58,0.07923497267759563,1.0,0.45303386882226543,0.07096772568836461,0.0771170193155245,-0.04394492008575557,0.015044452989935536,0.039752792450958016,0.2768634479645116,0.5116495806150979,0.944405348346235,-0.006383414923768746,0.025828947128694546,non_monotonic
fold_1,10,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,2,0.00273224043715847,1.0,0.6075342465753425,0.0057323628752200175,0.002899255199925717,0.019444786173208984,0.015044452989935536,0.039752792450958016,0.2768634479645116,0.0,2.489795918367347,-0.006383414923768746,0.025828947128694546,non_monotonic
fold_1,10,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.015044452989935536,0.039752792450958016,0.2768634479645116,,,-0.006383414923768746,0.025828947128694546,insufficient_unique_scores
fold_1,10,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.015044452989935536,0.039752792450958016,0.2768634479645116,,,-0.006383414923768746,0.025828947128694546,insufficient_unique_scores
fold_1,20,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_20,732,732,67,0.09153005464480875,1.0,0.444551677701717,0.08150931935763694,0.08905753487862002,-0.05538811451635089,0.014539606806174646,0.21181136330537184,0.3241177972797048,0.590560709963695,0.9661894608589704,-0.006852183097176154,0.03904790855835614,non_monotonic
fold_1,20,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,8,0.01092896174863388,1.0,0.4768646408839779,0.015289807894889039,0.010846304067932152,-0.00833240688296882,0.014539606806174646,0.21181136330537184,0.3241177972797048,1.2364864864864866,1.2448979591836735,-0.006852183097176154,0.03904790855835614,non_monotonic
fold_1,20,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.014539606806174646,0.21181136330537184,0.3241177972797048,,,-0.006852183097176154,0.03904790855835614,insufficient_unique_scores
fold_1,20,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_20,732,732,0,0.0,1.0,,,0.0002579187187615476,,0.014539606806174646,0.21181136330537184,0.3241177972797048,,,-0.006852183097176154,0.03904790855835614,insufficient_unique_scores
fold_1,1,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,2,0.00546448087431694,0.5,0.22252747252747251,0.005138701116619097,0.005578549321299282,-0.07085929685426254,0.024135215459559146,-0.003638809061154651,0.024135215459559146,0.0,0.0,0.0016053980891324697,0.005379280653627706,non_monotonic
fold_1,1,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,0.024135215459559146,-0.003638809061154651,0.024135215459559146,,,0.0016053980891324697,0.005379280653627706,insufficient_unique_scores
fold_1,1,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,0.024135215459559146,-0.003638809061154651,0.024135215459559146,,,0.0016053980891324697,0.005379280653627706,insufficient_unique_scores
fold_1,1,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,0.024135215459559146,-0.003638809061154651,0.024135215459559146,,,0.0016053980891324697,0.005379280653627706,insufficient_unique_scores
fold_1,3,fixed,0.03,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,15,0.040983606557377046,0.5,0.44805318138651473,0.03757986178093718,0.04001005044337825,-0.03567543699548015,-0.022526894583512567,0.0014659013341612164,0.14420930444588986,0.0,0.6594594594594595,-0.001994301307940133,0.009090877780311908,non_monotonic
fold_1,3,fixed,0.05,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.022526894583512567,0.0014659013341612164,0.14420930444588986,,,-0.001994301307940133,0.009090877780311908,insufficient_unique_scores
fold_1,3,fixed,0.08,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.022526894583512567,0.0014659013341612164,0.14420930444588986,,,-0.001994301307940133,0.009090877780311908,insufficient_unique_scores
fold_1,3,fixed,0.1,diagnostic_only,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.022526894583512567,0.0014659013341612164,0.14420930444588986,,,-0.001994301307940133,0.009090877780311908,insufficient_unique_scores
fold_1,5,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,15,0.040983606557377046,0.5,0.44805318138651473,0.03757986178093718,0.04001005044337825,-0.03567543699548015,-0.012758750032889683,-0.009524668366281176,0.3124737876862244,0.0,0.6594594594594595,-0.001994301307940133,0.011284931358378245,non_monotonic
fold_1,5,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.012758750032889683,-0.009524668366281176,0.3124737876862244,,,-0.001994301307940133,0.011284931358378245,insufficient_unique_scores
fold_1,5,fixed,0.08,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.012758750032889683,-0.009524668366281176,0.3124737876862244,,,-0.001994301307940133,0.011284931358378245,insufficient_unique_scores
fold_1,5,fixed,0.1,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,0,0.0,0.5,,,0.0002541338230075412,,-0.012758750032889683,-0.009524668366281176,0.3124737876862244,,,-0.001994301307940133,0.011284931358378245,insufficient_unique_scores
fold_1,10,fixed,0.03,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,23,0.06284153005464481,0.5,0.41057168208898465,0.05395183348902531,0.06124569800157091,-0.07517911323208727,-0.02290113330204479,0.16630926034825133,0.25165644689830385,0.4300822561692127,0.6451233842538191,-0.005285137374172874,0.02740269017518386,non_monotonic
fold_1,10,fixed,0.05,eligible,realized_volatility,rolling_close_to_close_vol_60,732,366,2,0.00546448087431694,0.5,0.6181318681318682,0.012742175856929955,0.005536806785335881,0.03016781945280484,-0.02290113330204479,0.16630926034825133,0.25165644689830385,0.0,2.4729729729729732,-0.005285137374172874,0.02740269017518386,non_monotonic
