source,baseline_or_candidate_name,baseline_family,fold_id,slice_id,target_usage,horizon,threshold_value,metric_name,metric_close_t,metric_close_t_minus_1,metric_delta,row_count_close_t,row_count_close_t_minus_1,positive_event_count_close_t,positive_event_count_close_t_minus_1,score_available_rate_close_t,score_available_rate_close_t_minus_1,material_degradation_flag,asof_dependency_flag,asof_shift_status,deferred_reason
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_1,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.012295081967213115,0.012295081967213115,0.0,732,732,9,9,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_2,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.03551912568306011,0.03415300546448088,0.0013661202185792296,732,732,26,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.03551912568306011,0.03415300546448088,0.0013661202185792296,732,732,26,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.03551912568306011,0.03415300546448088,0.0013661202185792296,732,732,26,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k1_5,volatility_scaled_threshold,fold_3,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.03551912568306011,0.03415300546448088,0.0013661202185792296,732,732,26,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_1,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.006830601092896175,0.006830601092896175,0.0,732,732,5,5,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_1,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.006830601092896175,0.006830601092896175,0.0,732,732,5,5,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_1,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.006830601092896175,0.006830601092896175,0.0,732,732,5,5,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_1,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.006830601092896175,0.006830601092896175,0.0,732,732,5,5,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_2,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.00273224043715847,0.00273224043715847,0.0,732,732,2,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_2,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.00273224043715847,0.00273224043715847,0.0,732,732,2,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_2,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.00273224043715847,0.00273224043715847,0.0,732,732,2,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_2,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.00273224043715847,0.00273224043715847,0.0,732,732,2,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_3,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.004098360655737705,0.001366120218579235,0.0027322404371584704,732,732,3,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_3,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.004098360655737705,0.001366120218579235,0.0027322404371584704,732,732,3,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_3,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.004098360655737705,0.001366120218579235,0.0027322404371584704,732,732,3,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_0,volatility_scaled_threshold,fold_3,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.004098360655737705,0.001366120218579235,0.0027322404371584704,732,732,3,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_1,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.001366120218579235,0.001366120218579235,0.0,732,732,1,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_1,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.001366120218579235,0.001366120218579235,0.0,732,732,1,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_1,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.001366120218579235,0.001366120218579235,0.0,732,732,1,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_1,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.001366120218579235,0.001366120218579235,0.0,732,732,1,1,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_2,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_2,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0300:diagnostic_only,diagnostic_only,1,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0500:diagnostic_only,diagnostic_only,1,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_3,h1:fixed:0.0800:diagnostic_only,diagnostic_only,1,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h1__k2_5,volatility_scaled_threshold,fold_3,h1:fixed:0.1000:diagnostic_only,diagnostic_only,1,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.12295081967213115,0.12704918032786885,-0.0040983606557377095,732,732,90,93,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.12295081967213115,0.12704918032786885,-0.0040983606557377095,732,732,90,93,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.12295081967213115,0.12704918032786885,-0.0040983606557377095,732,732,90,93,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_1,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.12295081967213115,0.12704918032786885,-0.0040983606557377095,732,732,90,93,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.04371584699453552,0.04234972677595628,0.0013661202185792365,732,732,32,31,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.04371584699453552,0.04234972677595628,0.0013661202185792365,732,732,32,31,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.04371584699453552,0.04234972677595628,0.0013661202185792365,732,732,32,31,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_2,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.04371584699453552,0.04234972677595628,0.0013661202185792365,732,732,32,31,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.017759562841530054,0.023224043715846996,-0.0054644808743169425,732,732,13,17,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.017759562841530054,0.023224043715846996,-0.0054644808743169425,732,732,13,17,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.017759562841530054,0.023224043715846996,-0.0054644808743169425,732,732,13,17,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_0,volatility_scaled_threshold,fold_3,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.017759562841530054,0.023224043715846996,-0.0054644808743169425,732,732,13,17,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.028688524590163935,0.030054644808743168,-0.001366120218579233,732,732,21,22,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.028688524590163935,0.030054644808743168,-0.001366120218579233,732,732,21,22,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.028688524590163935,0.030054644808743168,-0.001366120218579233,732,732,21,22,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_1,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.028688524590163935,0.030054644808743168,-0.001366120218579233,732,732,21,22,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.01092896174863388,0.01092896174863388,0.0,732,732,8,8,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.01092896174863388,0.01092896174863388,0.0,732,732,8,8,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.01092896174863388,0.01092896174863388,0.0,732,732,8,8,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_2,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.01092896174863388,0.01092896174863388,0.0,732,732,8,8,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k1_5,volatility_scaled_threshold,fold_3,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_1,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_1,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.004098360655737705,0.004098360655737705,0.0,732,732,3,3,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.001366120218579235,0.0,0.001366120218579235,732,732,1,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.001366120218579235,0.0,0.001366120218579235,732,732,1,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_2,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.001366120218579235,0.0,0.001366120218579235,732,732,1,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_2,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.001366120218579235,0.0,0.001366120218579235,732,732,1,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_3,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_0,volatility_scaled_threshold,fold_3,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.001366120218579235,0.00273224043715847,-0.001366120218579235,732,732,1,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.001366120218579235,0.00273224043715847,-0.001366120218579235,732,732,1,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_1,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.001366120218579235,0.00273224043715847,-0.001366120218579235,732,732,1,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_1,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.001366120218579235,0.00273224043715847,-0.001366120218579235,732,732,1,2,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_2,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_2,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0300:eligible,eligible,5,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0500:eligible,eligible,5,0.05,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_3,h5:fixed:0.0800:eligible,eligible,5,0.08,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h5__k2_5,volatility_scaled_threshold,fold_3,h5:fixed:0.1000:eligible,eligible,5,0.1,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_1,h10:fixed:0.0300:eligible,eligible,10,0.03,event_base_rate,0.06147540983606557,0.06147540983606557,0.0,732,732,45,45,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_1,h10:fixed:0.0500:eligible,eligible,10,0.05,event_base_rate,0.06147540983606557,0.06147540983606557,0.0,732,732,45,45,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_1,h10:fixed:0.0800:eligible,eligible,10,0.08,event_base_rate,0.06147540983606557,0.06147540983606557,0.0,732,732,45,45,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_1,h10:fixed:0.1000:eligible,eligible,10,0.1,event_base_rate,0.06147540983606557,0.06147540983606557,0.0,732,732,45,45,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_2,h10:fixed:0.0300:eligible,eligible,10,0.03,event_base_rate,0.030054644808743168,0.03415300546448088,-0.0040983606557377095,732,732,22,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_2,h10:fixed:0.0500:eligible,eligible,10,0.05,event_base_rate,0.030054644808743168,0.03415300546448088,-0.0040983606557377095,732,732,22,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_2,h10:fixed:0.0800:eligible,eligible,10,0.08,event_base_rate,0.030054644808743168,0.03415300546448088,-0.0040983606557377095,732,732,22,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_2,h10:fixed:0.1000:eligible,eligible,10,0.1,event_base_rate,0.030054644808743168,0.03415300546448088,-0.0040983606557377095,732,732,22,25,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_3,h10:fixed:0.0300:eligible,eligible,10,0.03,event_base_rate,0.2718579234972678,0.28005464480874315,-0.008196721311475363,732,732,199,205,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_3,h10:fixed:0.0500:eligible,eligible,10,0.05,event_base_rate,0.2718579234972678,0.28005464480874315,-0.008196721311475363,732,732,199,205,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_3,h10:fixed:0.0800:eligible,eligible,10,0.08,event_base_rate,0.2718579234972678,0.28005464480874315,-0.008196721311475363,732,732,199,205,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_0,volatility_scaled_threshold,fold_3,h10:fixed:0.1000:eligible,eligible,10,0.1,event_base_rate,0.2718579234972678,0.28005464480874315,-0.008196721311475363,732,732,199,205,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_5,volatility_scaled_threshold,fold_1,h10:fixed:0.0300:eligible,eligible,10,0.03,event_base_rate,0.00546448087431694,0.009562841530054645,-0.004098360655737705,732,732,4,7,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_5,volatility_scaled_threshold,fold_1,h10:fixed:0.0500:eligible,eligible,10,0.05,event_base_rate,0.00546448087431694,0.009562841530054645,-0.004098360655737705,732,732,4,7,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_5,volatility_scaled_threshold,fold_1,h10:fixed:0.0800:eligible,eligible,10,0.08,event_base_rate,0.00546448087431694,0.009562841530054645,-0.004098360655737705,732,732,4,7,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_5,volatility_scaled_threshold,fold_1,h10:fixed:0.1000:eligible,eligible,10,0.1,event_base_rate,0.00546448087431694,0.009562841530054645,-0.004098360655737705,732,732,4,7,1.0,1.0,False,False,pass,
volatility_scaled_threshold,ewma_close_to_close_vol_20_or_equivalent__h10__k1_5,volatility_scaled_threshold,fold_2,h10:fixed:0.0300:eligible,eligible,10,0.03,event_base_rate,0.0,0.0,0.0,732,732,0,0,1.0,1.0,False,False,pass,
